catalog_path	row_anchor	package_role	hermes_intent	paax_package_source_api	loader_guard_mcp_relation	mapping_status	documentation_status	test_evidence	security_provenance_note	disposition
skills/research/research-paper-writing/references/paper-types.md	R1081@L8090	reference-content	Paper Types Beyond Empirical ML — Paper Types Beyond Empirical ML	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
skills/research/research-paper-writing/references/reviewer-guidelines.md	R1082@L8091	reference-content	Reviewer Guidelines & Evaluation Criteria — Reviewer Guidelines & Evaluation Criteria	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
skills/research/research-paper-writing/references/sources.md	R1083@L8092	reference-content	Source Bibliography — Source Bibliography	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
skills/research/research-paper-writing/references/writing-guide.md	R1084@L8093	reference-content	ML Paper Writing Philosophy & Best Practices — ML Paper Writing Philosophy & Best Practices	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
skills/research/research-paper-writing/SKILL.md	R1085@L8094	skill-manifest	research-paper-writing — Write ML papers for NeurIPS/ICML/ICLR: design→submit.	@paax/ai-orchestrator/tools; src/skills/format.ts; src/skills/loader.ts; src/skills/types.ts; src/tools/skills-guard.ts	SKILL_FORMAT/SKILL_LOADER/SKILL_GUARD; NO_EXEC	ABSENT	CURRENT	PAAX-BOUNDARY:E-SKILL-FORMAT,E-SKILL-LOADER,E-SKILL-GUARD; HERMES:NOT-RUN	Hermes package content is not imported, installed, or executed; PAAX treats skill text as untrusted data	gap:G-SKILL-PACKAGE
skills/research/research-paper-writing/templates/aaai2026/aaai2026-unified-supp.tex	R1086@L8095	template-content	%File: aaai2026-unified-supp.tex — %File: aaai2026-unified-supp.tex	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
skills/research/research-paper-writing/templates/aaai2026/aaai2026-unified-template.tex	R1087@L8096	template-content	%File: aaai2026-unified-template.tex — %File: aaai2026-unified-template.tex	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
skills/research/research-paper-writing/templates/aaai2026/aaai2026.bib	R1088@L8097	template-content	@book{em:86, — @book{em:86,	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
skills/research/research-paper-writing/templates/aaai2026/aaai2026.bst	R1089@L8098	template-content	%% — %%	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
skills/research/research-paper-writing/templates/aaai2026/aaai2026.sty	R1090@L8099	template-content	\NeedsTeXFormat{LaTeX2e}% — \NeedsTeXFormat{LaTeX2e}%	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
skills/research/research-paper-writing/templates/aaai2026/README.md	R1091@L8100	package-doc	AAAI 2026 统一LaTeX模板使用说明 / AAAI 2026 Unified LaTeX Template Guide — AAAI 2026 统一LaTeX模板使用说明 / AAAI 2026 Unified LaTeX Template Guide	@paax/ai-orchestrator/tools; src/skills/format.ts; src/skills/loader.ts; src/skills/types.ts; src/tools/skills-guard.ts	SKILL_FORMAT/SKILL_LOADER/SKILL_GUARD; NO_EXEC	ABSENT	CURRENT	PAAX-BOUNDARY:E-SKILL-FORMAT,E-SKILL-LOADER,E-SKILL-GUARD; HERMES:NOT-RUN	Hermes package content is not imported, installed, or executed; PAAX treats skill text as untrusted data	gap:G-SKILL-PACKAGE
skills/research/research-paper-writing/templates/acl/acl.sty	R1092@L8101	template-content	% This is the LaTex style file for *ACL. — % This is the LaTex style file for *ACL.	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
skills/research/research-paper-writing/templates/acl/acl_latex.tex	R1093@L8102	template-content	\documentclass[11pt]{article} — \documentclass[11pt]{article}	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
skills/research/research-paper-writing/templates/acl/acl_lualatex.tex	R1094@L8103	template-content	% This file compiles with both LuaLaTeX and XeLaTeX — % This file compiles with both LuaLaTeX and XeLaTeX	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
skills/research/research-paper-writing/templates/acl/acl_natbib.bst	R1095@L8104	template-content	%%% Modification of BibTeX style file acl_natbib_nourl.bst — %%% Modification of BibTeX style file acl_natbib_nourl.bst	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
skills/research/research-paper-writing/templates/acl/anthology.bib.txt	R1096@L8105	template-content	For citing papers in the ACL Anthology, we provide a single consolidated — For citing papers in the ACL Anthology, we provide a single consolidated	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
skills/research/research-paper-writing/templates/acl/custom.bib	R1097@L8106	template-content	% Use this file for citations not found in the ACL Anthology (contained in "anthology.bib"). — % Use this file for citations not found in the ACL Anthology (contained in "anthology.bib").	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
skills/research/research-paper-writing/templates/acl/formatting.md	R1098@L8107	template-content	Instructions for *ACL Proceedings — Instructions for *ACL Proceedings	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
skills/research/research-paper-writing/templates/acl/README.md	R1099@L8108	package-doc	*ACL Paper Styles — *ACL Paper Styles	@paax/ai-orchestrator/tools; src/skills/format.ts; src/skills/loader.ts; src/skills/types.ts; src/tools/skills-guard.ts	SKILL_FORMAT/SKILL_LOADER/SKILL_GUARD; NO_EXEC	ABSENT	CURRENT	PAAX-BOUNDARY:E-SKILL-FORMAT,E-SKILL-LOADER,E-SKILL-GUARD; HERMES:NOT-RUN	Hermes package content is not imported, installed, or executed; PAAX treats skill text as untrusted data	gap:G-SKILL-PACKAGE
skills/research/research-paper-writing/templates/colm2025/colm2025_conference.bib	R1100@L8109	template-content	@inproceedings{Vaswani+2017, — @inproceedings{Vaswani+2017,	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
skills/research/research-paper-writing/templates/colm2025/colm2025_conference.bst	R1101@L8110	template-content	%% File: `iclr2024.bst' — %% File: `iclr2024.bst'	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
skills/research/research-paper-writing/templates/colm2025/colm2025_conference.sty	R1102@L8111	template-content	%%%% COLM Macros (LaTex) — %%%% COLM Macros (LaTex)	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
skills/research/research-paper-writing/templates/colm2025/colm2025_conference.tex	R1103@L8112	template-content	\documentclass{article} % For LaTeX2e — \documentclass{article} % For LaTeX2e	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
skills/research/research-paper-writing/templates/colm2025/fancyhdr.sty	R1104@L8113	template-content	% fancyhdr.sty version 3.2 — % fancyhdr.sty version 3.2	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
skills/research/research-paper-writing/templates/colm2025/math_commands.tex	R1105@L8114	template-content	%%%%% NEW MATH DEFINITIONS %%%%% — %%%%% NEW MATH DEFINITIONS %%%%%	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
skills/research/research-paper-writing/templates/colm2025/natbib.sty	R1106@L8115	template-content	%% — %%	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
skills/research/research-paper-writing/templates/colm2025/README.md	R1107@L8116	package-doc	Template — Template	@paax/ai-orchestrator/tools; src/skills/format.ts; src/skills/loader.ts; src/skills/types.ts; src/tools/skills-guard.ts	SKILL_FORMAT/SKILL_LOADER/SKILL_GUARD; NO_EXEC	ABSENT	CURRENT	PAAX-BOUNDARY:E-SKILL-FORMAT,E-SKILL-LOADER,E-SKILL-GUARD; HERMES:NOT-RUN	Hermes package content is not imported, installed, or executed; PAAX treats skill text as untrusted data	gap:G-SKILL-PACKAGE
skills/research/research-paper-writing/templates/iclr2026/fancyhdr.sty	R1108@L8117	template-content	% fancyhdr.sty version 3.2 — % fancyhdr.sty version 3.2	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
skills/research/research-paper-writing/templates/iclr2026/iclr2026_conference.bib	R1109@L8118	template-content	@incollection{Bengio+chapter2007, — @incollection{Bengio+chapter2007,	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
skills/research/research-paper-writing/templates/iclr2026/iclr2026_conference.bst	R1110@L8119	template-content	%% File: `iclr2024.bst' — %% File: `iclr2024.bst'	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
skills/research/research-paper-writing/templates/iclr2026/iclr2026_conference.sty	R1111@L8120	template-content	%%%% ICLR Macros (LaTex) — %%%% ICLR Macros (LaTex)	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
skills/research/research-paper-writing/templates/iclr2026/iclr2026_conference.tex	R1112@L8121	template-content	\documentclass{article} % For LaTeX2e — \documentclass{article} % For LaTeX2e	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
skills/research/research-paper-writing/templates/iclr2026/math_commands.tex	R1113@L8122	template-content	%%%%% NEW MATH DEFINITIONS %%%%% — %%%%% NEW MATH DEFINITIONS %%%%%	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
skills/research/research-paper-writing/templates/iclr2026/natbib.sty	R1114@L8123	template-content	%% — %%	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
skills/research/research-paper-writing/templates/icml2026/algorithm.sty	R1115@L8124	template-content	% ALGORITHM STYLE -- Released 8 April 1996 — % ALGORITHM STYLE -- Released 8 April 1996	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
skills/research/research-paper-writing/templates/icml2026/algorithmic.sty	R1116@L8125	template-content	% ALGORITHMIC STYLE -- Released 8 APRIL 1996 — % ALGORITHMIC STYLE -- Released 8 APRIL 1996	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
skills/research/research-paper-writing/templates/icml2026/example_paper.bib	R1117@L8126	template-content	@inproceedings{langley00, — @inproceedings{langley00,	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
skills/research/research-paper-writing/templates/icml2026/example_paper.tex	R1118@L8127	template-content	%%%%%%%% ICML 2026 EXAMPLE LATEX SUBMISSION FILE %%%%%%%%%%%%%%%%% — %%%%%%%% ICML 2026 EXAMPLE LATEX SUBMISSION FILE %%%%%%%%%%%%%%%%%	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
skills/research/research-paper-writing/templates/icml2026/fancyhdr.sty	R1119@L8128	template-content	%% — %%	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
skills/research/research-paper-writing/templates/icml2026/icml2026.bst	R1120@L8129	template-content	%% File: `icml2025.bst' — %% File: `icml2025.bst'	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
skills/research/research-paper-writing/templates/icml2026/icml2026.sty	R1121@L8130	template-content	% File: icml2026.sty (LaTeX style file for ICML-2026, version of 2025-10-29) — % File: icml2026.sty (LaTeX style file for ICML-2026, version of 2025-10-29)	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
skills/research/research-paper-writing/templates/neurips2025/extra_pkgs.tex	R1122@L8131	template-content	\usepackage[export]{adjustbox} — \usepackage[export]{adjustbox}	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
skills/research/research-paper-writing/templates/neurips2025/main.tex	R1123@L8132	template-content	\documentclass{article} — \documentclass{article}	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
skills/research/research-paper-writing/templates/neurips2025/Makefile	R1124@L8133	template-content	FIGURES_FOLDER := figures — FIGURES_FOLDER := figures	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
skills/research/research-paper-writing/templates/neurips2025/neurips.sty	R1125@L8134	template-content	% partial rewrite of the LaTeX2e package for submissions to the — % partial rewrite of the LaTeX2e package for submissions to the	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
skills/research/research-paper-writing/templates/README.md	R1126@L8135	package-doc	LaTeX Templates for ML/AI Conferences — LaTeX Templates for ML/AI Conferences	@paax/ai-orchestrator/tools; src/skills/format.ts; src/skills/loader.ts; src/skills/types.ts; src/tools/skills-guard.ts	SKILL_FORMAT/SKILL_LOADER/SKILL_GUARD; NO_EXEC	ABSENT	CURRENT	PAAX-BOUNDARY:E-SKILL-FORMAT,E-SKILL-LOADER,E-SKILL-GUARD; HERMES:NOT-RUN	Hermes package content is not imported, installed, or executed; PAAX treats skill text as untrusted data	gap:G-SKILL-PACKAGE
skills/smart-home/DESCRIPTION.md	R1127@L8136	package-description	description: Skills for controlling smart home devices — lights, switches, sensors, and home automation systems. — Skills for controlling smart home devices — lights, switches, sensors, and home automation systems.	@paax/ai-orchestrator/tools; src/skills/format.ts; src/skills/loader.ts; src/skills/types.ts; src/tools/skills-guard.ts	SKILL_FORMAT/SKILL_LOADER/SKILL_GUARD; NO_EXEC	ABSENT	CURRENT	PAAX-BOUNDARY:E-SKILL-FORMAT,E-SKILL-LOADER,E-SKILL-GUARD; HERMES:NOT-RUN	Hermes package content is not imported, installed, or executed; PAAX treats skill text as untrusted data	gap:G-SKILL-PACKAGE
skills/smart-home/openhue/SKILL.md	R1128@L8137	skill-manifest	openhue — Control Philips Hue lights, scenes, rooms via OpenHue CLI.	@paax/ai-orchestrator/tools; src/skills/format.ts; src/skills/loader.ts; src/skills/types.ts; src/tools/skills-guard.ts	SKILL_FORMAT/SKILL_LOADER/SKILL_GUARD; NO_EXEC	ABSENT	CURRENT	PAAX-BOUNDARY:E-SKILL-FORMAT,E-SKILL-LOADER,E-SKILL-GUARD; HERMES:NOT-RUN	Hermes package content is not imported, installed, or executed; PAAX treats skill text as untrusted data	gap:G-SKILL-PACKAGE
skills/social-media/DESCRIPTION.md	R1129@L8138	package-description	description: Skills for interacting with social platforms and social-media workflows — posting, reading, monitoring, and account operations. — Skills for interacting with social platforms and social-media workflows — posting, reading, monitoring, and account operations.	@paax/ai-orchestrator/tools; src/skills/format.ts; src/skills/loader.ts; src/skills/types.ts; src/tools/skills-guard.ts	SKILL_FORMAT/SKILL_LOADER/SKILL_GUARD; NO_EXEC	ABSENT	CURRENT	PAAX-BOUNDARY:E-SKILL-FORMAT,E-SKILL-LOADER,E-SKILL-GUARD; HERMES:NOT-RUN	Hermes package content is not imported, installed, or executed; PAAX treats skill text as untrusted data	gap:G-SKILL-PACKAGE
skills/social-media/xurl/SKILL.md	R1130@L8139	skill-manifest	xurl — X/Twitter via xurl CLI: raw post search, posting, DM, media.	@paax/ai-orchestrator/tools; src/skills/format.ts; src/skills/loader.ts; src/skills/types.ts; src/tools/skills-guard.ts	SKILL_FORMAT/SKILL_LOADER/SKILL_GUARD; NO_EXEC	ABSENT	CURRENT	PAAX-BOUNDARY:E-SKILL-FORMAT,E-SKILL-LOADER,E-SKILL-GUARD; HERMES:NOT-RUN	Hermes package content is not imported, installed, or executed; PAAX treats skill text as untrusted data	gap:G-SKILL-PACKAGE
skills/software-development/dogfood/references/issue-taxonomy.md	R1131@L8140	reference-content	Issue Taxonomy — Issue Taxonomy	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
